Lake_ID;Ergasilus.spp.;harpacticoid;Daphnia.ambigua;Daphnia.catawba;Daphnia.dentifera;Daphnia.dubia;Daphnia.galeata.mendotae;Daphnia.longiremis;Daphnia.magna;Daphnia.middendorffiana;Daphnia.parvula;Daphnia.pulicaria;Daphnia.retrocurva;Daphnia.similis;Daphnia.thorata;Daphnia.spp.;Acanthocyclops.robustus;Acanthocyclops.sp.;Cyclops.columbianus;Cyclops.scutifer;Diacyclops.navus;Diacyclops.thomasi;Eucyclops.elegans;Eucyclops.pectinifer;Eucyclops.spp.;Macrocyclops.albidus;Mesocyclops.americanus;Mesocyclops.edax;Microcyclops.spp.;Orthocyclops.modestus;Tropocyclops.prasinus;cyclopoid.copepodid;Acanthodiaptomus.denticornis;Aglaodiaptomus.clavipes;Aglaodiaptomus.forbesi;Aglaodiaptomus.leptopus;Aglaodiaptomus.spatulocrenatus;Epischura.lacustris;Epischura.nevadensis;Epischura.nordenskioldi;Epischura.spp.;Hesperodiaptomus.arcticus;Hesperodiaptomus.eiseni;Hesperodiaptomus.franciscanus;Hesperodiaptomus.kenai;Hesperodiaptomus.nevadensis;Hesperodiaptomus.spp.;Heterocope.septentrionalis;Leptodiaptomus.ashlandi;Leptodiaptomus.minutus;Leptodiaptomus.nudus;Leptodiaptomus.pribilofensis;Leptodiaptomus.sicilis;Leptodiaptomus.siciloides;Leptodiaptomus.tyrelli;Limnocalanus.macrurus;Onychodiaptomus.hesperus;Onychodiaptomus.singuienus;Senecella.calanoides;Skistodiaptomus.oregonensis;Skistodiaptomus.pallidus;Skistodiaptomus.pygmaeus;Skistodiaptomus.reighardi;Skistodiaptomus.spp.;calanoid.copepodid;Acroperus.harpae;Alona.affinis;Alona.costata;Alona.guttata;Alona.intermedia;Alona.quadrangularis;Alona.spp.;Alonella.acutirostris;Alonella.nana;Bosmina.longirostris;Camptocercus.spp.;Ceriodaphnia.lacustris;Ceriodaphnia.quadrangula;Ceriodaphnia.spp.;Chydorus.sphaericus;Diaphanosoma.birgei;Diaphanosoma.brachyurum;Diaphanosoma.spp.;Dunhevedia.crassa;Eubosmina.coregoni;Eubosmina.longispina;Eubosmina.spp.;Eubosmina.tubicen;Eurycercus.spp.;Graptoleberis.testudinaria;Holopedium.glacialis;Ilyocryptus.spp.;Latona.spp.;Macrothrix.sp.;Moina.spp.;Picripleuroxus.denticulatus;Pleuroxus.procurvus;Polyphemus.pediculus;Scapholeberis.spp.;Sida.crystallina;Simocephalus.spp.;Leptodora Kindtii;ostracod;Bythotrephes 
08-160;0.0500200080032012;0;0;0;0;0;0;0;0;0;0;0;4.0516206482593;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.8562091503268;0;0;1.04575163398693;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.20128051220488;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.40216086434573;0;0;0;0.40016006402561;0.275110044017607;2.00080032012805;0;0;0;0.0750300120048018;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-162;0;0;0;0;0;0;0;0;0;0;0;0;0.0493155008482266;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.3069396772794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.14794650254468;0;0;0;0;0;0;0;0;0;6.75622361620704;0;0;0;0.197262003392906;0;0;0.0986310016964532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-163;0;0;0;0;0;0;0.394570707070707;0;0;0;0;0;0.55239898989899;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.493213383838384;0;0;0.493213383838384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.02588383838384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.13068181818182;0;0;0;2.48579545454545;11.8371212121212;0;0.197285353535353;0;0;0.0789141414141414;0;0;0;0;0;0.0789141414141414;0;0;0;0;0;0;0;0;0;0;0;0.0394570707070707;0
08-164;0;0;0;0;0;0;1.17774382480265;0;0;0;0;4.0379788278948;5.72047000618431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.84244606933684;0;0;1.18229109825749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.18229109825749;0;0;0;0;0;0;0;0;0;0.147786387282186;0;0;0;1.18229109825749;32.5130052020809;0;1.77343664738623;0;0;1.18229109825749;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.147786387282186;0
08-168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.582424522297503;0.0121338442145313;0;1.37112439624203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.363201778668955;0;0;0;0;0;0;0;0;0;0.895897720716755;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.823461697910487;0.00531265611555153;0;0;0;0;0;0.499389674861844;0;0;0;0;0;0;0;0;0.0159379683466546;0;0;0;0;0;0;0;0;0;0;0;0.0371885928088607;0
08-169;0.0170522754556368;0;0;0;0;0;4.67901980219236;0;0;0;0;0;1.49390391274816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.198814029744129;0;0;2.71712507316976;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.665038742769835;0;0;0;0;0;0.0170522754556368;0;0;0;0;0;0;0;0;0;0;0;0;0.0341045509112736;0.579777365491651;0.0682091018225472;0;0;0;3.41045509112736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0119365928189458;0;0
08-170;0;0;0;0;0;0;0.916109237486568;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.3515188780612;0;0;23.01724459185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.37416385622985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.9933108498388;0;2.1757594390306;0;0;0;0;4.00797791400374;0;0;0;15.0012887638426;0;0;0;0;9.73366064829479;0;0;0;0;0;0;0;0;0;0;0;0;0
08-175;0;0;0;0;0;0;1.5399121525443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.82066961682033;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.918842610357926;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00850780194775857;0;0;0;0.00850780194775857;0.0255234058432757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0170156038955171;0
08-177;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.19855816226784;0;0;0;0;0;3.37548875855328;0;0;0.397116324535679;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.55962854349951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0610948191593353;0;0;0;0;13.5019550342131;0;0.488758553274682;0;0;0.305474095796677;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0610948191593353;0.244379276637341;0
08-179;0;0;0;0;0;0;2.01216850376514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.572336372565556;0;1.84908674213487;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.59105419027117;0;0;0;0;0;0.262760062702767;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.37515006002401;0;0.545672814580378;0;0;7.02553748772236;0;0;5.59314634944887;0;5.11568263669104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-181;0;0;0;0;0;0;0;0;0;0;0;0;7.7243018419489;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.26797385620915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.41651812240047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.41651812240047;36.8389780154486;0.445632798573975;0;0;0;0;0.742721330956625;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-182;0.115652321534674;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.38782785841609;6.70783464901109;0;0;0;0;0;0;0;0;0;0;0;0;0;3.35391732450555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.19739410915881;0;0;0;0.693913929208044;27.2939478821831;0;1.61913250148544;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.346956964604023;0
08-183;0;0;0;0;0;0;20.3737142239816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.62591537992607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.5769767962281;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.36583559043452;0;0;0;0;0;0;0.11381963253621;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.11381963253621;0
08-184;0;0;0;0;0;0;5.47423636445342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.6820449132497;0;0;0.0408525101824882;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.47600936339534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.44937761200737;0;0;0;5.06571126262854;0.0408525101824882;0;0.0817050203649764;0;0;0.122557530547465;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.163410040729953;0
08-185;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0636618283677107;0;0;0;0;0;0;0;0;0;0;0;0.212206094559035;0;0;0.424412189118071;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.663610898905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.81970970206264;0;0;0;8.65800865800865;0;0;0.254647313470843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.24685398634978;1.48718205613095;0;0;0;0;0;0;0;0;0;0;2.12454579447278;0;0;9.34800149568026;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.08347534818123;0;0;0;0;0;2.01216850376514;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.8085192118805;0;0;0;9.4968057152931;0.262342699317489;0;8.39496637815965;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.524685398634978;0
08-187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.6899244546303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.551735845853493;0;0;0;0;0;0;0;0;0;111.450640862406;0;0;0;0;0.551735845853493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.551735845853493;0
08-188;0;0;0;0;7.76713603510989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.985382929827374;0;0;0.328460976609125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0287295614093;2.60836657895481;0;0;0;0;0;0;0;0;0;0;0;0;0;0.463709614036411;0;0;0;0.193212339181838;0;0;0.386424678363676;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-190;0;0;0;0;0;0;0.122305975681809;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.95222414984802;0;0;5.74838085704501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.46533597765125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.33602281037806;0;0;0;9.49909744462047;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.70028011204482;35.7142857142858;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.8459383753502;0;0;0;0.280112044817928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-192;0;0;0;0;0;0;1.20360644257703;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.86011904761905;0;0;0;0;0;0;0;0;0;1.19047619047619;0;0;0;0;0;0;0;0;0;0;0;0.793650793650794;0;0;0;0;0;0;0;0;0;2.97619047619048;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0364729225023343;0;0;0;0;0;7.36753034547153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-193;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.118229109825748;0;0.0591145549128742;0;0;0;0;0;0;0;0;0;5.14296627742006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.1085888901015;0;0;0;0;0;0;0;0.118229109825748;0;0;0;0;0;0;12.4140565317036;0;0;0;11.9411400924006;0.0591145549128742;0;0;11.5864527629233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-194;0;0;0;0;0;0;4.06223095298725;0;0;0;0;0;0;0;0;0;2.0652200274049;0;0;0;0;0;0;0;0;0;0;4.54348406029078;0;0;0;0;0;0;0;0;0;0.107237287823808;0;0;0;0;0;0;0;0;0;0;0;7.77470336722609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.151575781827883;0;0;0;0.060630312731153;0.0303151563655765;0;0.0909454690967295;0;0;0;0;0;0;0;0;0.242521250924612;0;0;0;0;0;0;0;0;0;0;0.0227363672741824;0.0454727345483648;0
08-195;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.3695781342841;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.29241999830236;0;0;0;0;0;0;0;0;0;0;0;2.58467023172906;0;0;0;17.354214413038;0;0;24.9851455733809;0;0;0;4.30778371954843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.123079534844241;0
08-197;0;0;0;0;1.55879262067191;0;0;0;0;0;0;3.73385209137691;0;0;0;0;0;0;0;0;0;3.35321668400354;0;0;0;0;0;0.199380451481291;0;0;0;0;0;0;0;0;0;0.0543764867676249;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.57691811626112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0362509911784166;0;0;0;0;0.0543764867676249;0;0;0;0;0;0.235631442659708;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-202;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.4223750106103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.29536258948023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.1673315790962;0;0;0;0.83467730526554;0;0;1.04334663158192;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.29536258948024;0
08-203;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.9445717681012;0;0;0;0;0;0;0;0;0;0;0;0;0;25.8891435362023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.236790946977461;0;0;0;0;0;0;0;0;0;67.9590017825313;0;0;0;6.63014651536891;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.710372840932382;0
08-204;0;0;0;0;0;0;0;0;0;0;0;0;0.390185399673066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.6337514477932;0;0;7.90125434337959;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.5792815659989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.36564889885573;0;0;0;0.780370799346132;0;0;0.195092699836533;0;0;0;0;0;0;0;0;16.1926940864322;0;0;0;0;0;0;0;0;0;0;0;0.195092699836533;0
08-205;0;0;0;0;0;0;0;0;0;0;0;0;22.9182582123758;0;0;0;0;0;0;0;0;33.661191749427;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.09090909090909;0;0;0;0;0;0;0;0;0;0;0;1.92513368983957;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.429717341482047;0;0;0;0;0;0;0.716195569136745;0;0;0;0;0;0;0;0;0.572956455309396;0;0;0;0;0;0;0;0;0;0;0;0;0
08-206;0;0;0;0;0;0;0;0;0;0;0;0;0.616443760602833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.9540451263732;0;0;0;0;0;0;0;0;0;0.624629428516862;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.1172179988541;0;0;0.156157357129216;0;0;0;0;0;0;0;0;0;0;0;8.63021264843966;0;0;0;2.24161367491939;0;0;11.3761894002159;0;0;0;1.73725059806253;0;0;0;0;0.448322734983878;0;0;0;0;0;0;0;0;0;0;0;0.0560403418729848;0
08-207;0;0;0;0;0;0;0;0;0;0;0;0;0.225960193280454;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.303877501308196;0;0;8.50857003662951;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.14662183616431;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.564900483201135;0;0;0;0.338940289920681;0;0;25.9854222272522;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-208;0;0;0;0;9.51989187283306;0;0;0;0;0;0;0.979412744118627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.58447217270747;0;0;1.47129558894265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.09494427141486;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0783530195294902;0;0;0;0;0;2.58564964447318;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-209;0;0;0;0;0;0;0;0;0;0;0;0;0.557335728904355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.16860717350913;0;0;1.56413575531222;0;0;0;0;0;0;0.0898928595007025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.62729300474398;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0179785719001405;3.36199294532627;0;0;0;0;0.143828575201124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-210;0;0;0;0;0;0;0;0;0;0;0;2.98534186401833;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.75042374904507;0.147446762796027;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.266981792717087;0.0485421441303794;0;0.0242710720651897;0;0;0;0.0242710720651897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0485421441303794;0
08-211;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.245966155057064;0;0;0;0;0;0;0;0;0;0;0;0;16.4797323888233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.46351703716798;0;0;0;0;0;0;0;0;0;0.307786525579428;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.87758409148784;0;0.694492673102299;0;0;0.0578743894251916;0;0.520869504826724;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.58396692010137;6.75270108043217;0;0;0;0;0;1.68817527010804;0;0;0;0;10.1290516206483;0;0;1.68817527010804;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.41843404028278;0;0;0;0;0;0;0;0;0;4.75190076030412;0;0;0;1.83406696011738;8.42003468053889;0;4.33506736027745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0833666800053355;0.0833666800053355;0
08-214;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.110347169170699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.09659621424327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13.7933961463373;0;0;0;0.220694338341397;0.110347169170699;0.110347169170699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-216;0;0;0;0;0;0;0;0;0;0;0;0;36.9020157082441;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.8204536716647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11.3280606360191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.171637282363926;0;0;0;0;0;0;13.3877080243862;0;0;0;0;0;0;0;0;0.171637282363926;0;0;0;0;0;0;0;0;0;0;0;0.805134888179871;0
08-218;0;0;0;0;0;0;0;0;0;0;0;0;0.172796391283786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.70228091236494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.90076030412165;0;0;0;0;0;0;0;0;0;0;40.2615591691221;0;0;0;1.90076030412165;0;0;0.172796391283786;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08-219;0;0;0.0362679507064534;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.398947457770987;0;0;3.79000084882438;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.70459368320331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0725359014129068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09-286;0;0;0;0;0;0;0;0;0;0;0;28.5547785547786;0;0;0;0;42.3818605636787;0;0;0;0;15.8931977113796;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.15850815850816;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116.550116550117;1.74825174825175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09-287;0;0;0;0;0;0;0;0;3.55907068709836;0;0;45.674740484429;0;1.18635689569945;0;0;107.142857142857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.76320528211285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47.6065426170468;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.525210084033613;3.15126050420168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09-288;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.277490675414551;0;0;0;0;0;3.82083314609267;0;0;0;0;0;0;0;0;0;0;1.57956230620591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.51876151530131;0;0;0;0;0.0426908731407002;0;4.76003235518807;0;0;0;0;0;0;0;0;0;0.0213454365703501;0;0;0;0;0;0;0;0;0;0;0;0
09-290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.763941940412528;7.13012477718361;0;0;0;0;0;0;0;0;0;0;121.212121212121;0;0;0;0;6.54807377496451;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8.73076503328605;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.96562261268143;0;0;0;0;0;0;31.7035905271199;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09-292;0;0;0;0;0;0;3.92244570217617;0.676283741754514;0;0;0;0;0;0;0;0;0.196372760568717;0;0;0;0;16.4953118877723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.76645490732178;0;0;0;0;0;0;0;0;0;0;0;0.191613726830445;0;0;0;0;0;0;0;0;0;0.574841180491335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.02193987642904;0;0;0;0;2.66839856623138;0;0.397421063055738;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0679431793982877;0;0
09-296;0;0;0;0;0;0;0;0;0;0;0;188.439011968424;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1848.73949579832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.5800865800866;244.461420932009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09-297;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.92118339177164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41.3540707658356;0;0;0;0.173029584794291;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09-298;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.6316526610644;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.72956455309396;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14.6422205245735;0;1.51196842373313;0;0;0.318309141838554;0;2.62605042016807;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
